# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2019-03-05T00:00:00.0
# Date end (ISO 8601): 2019-03-22T00:00:00.0
# Latitude (positive North, ISO 19115): 36.6440
# Longitude (positive East, ISO 19115): 113.6419
# Altitude (m): 728.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2024-11-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-03-19T09:00:00.0/2019-03-19T09:15:00.0;98.6775;45.7817;15.2213;30.5603;52.8352;4.9473;0.0049;4.9424;0.0184;1.0000
2019-03-19T09:15:00.0/2019-03-19T09:30:00.0;81.6873;34.1782;9.4785;24.6998;39.6600;15.3379;0.0543;15.2836;0.2253;1.0000
2019-03-19T09:30:00.0/2019-03-19T09:45:00.0;64.3382;23.7627;5.1449;18.6178;27.2201;11.7724;0.0340;11.7384;0.1885;1.0000
2019-03-19T09:45:00.0/2019-03-19T10:00:00.0;46.7045;14.8480;2.2459;12.6021;16.2121;8.8072;0.0060;8.8012;0.0392;0.8667
2019-03-19T10:00:00.0/2019-03-19T10:15:00.0;28.8619;7.6601;0.6513;7.0088;7.3676;4.4539;0.0001;4.4538;0.0009;0.5000
2019-03-19T10:15:00.0/2019-03-19T10:30:00.0;10.8869;2.3300;0.0615;2.2685;1.3671;1.3548;0.0000;1.3548;0.0002;0.5000
2019-03-19T10:30:00.0/2019-03-19T10:45:00.0;0.0849;0.0140;0.0001;0.0139;0.0000;0.0081;0.0000;0.0081;0.0000;0.9333
2019-03-19T10:45:00.0/2019-03-19T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T11:00:00.0/2019-03-19T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T11:15:00.0/2019-03-19T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T11:30:00.0/2019-03-19T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T11:45:00.0/2019-03-19T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T12:00:00.0/2019-03-19T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T12:15:00.0/2019-03-19T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T12:30:00.0/2019-03-19T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T12:45:00.0/2019-03-19T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T13:00:00.0/2019-03-19T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T13:15:00.0/2019-03-19T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T13:30:00.0/2019-03-19T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T13:45:00.0/2019-03-19T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T14:00:00.0/2019-03-19T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T14:15:00.0/2019-03-19T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T14:30:00.0/2019-03-19T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T14:45:00.0/2019-03-19T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T15:00:00.0/2019-03-19T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T15:15:00.0/2019-03-19T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T15:30:00.0/2019-03-19T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T15:45:00.0/2019-03-19T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T16:00:00.0/2019-03-19T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T16:15:00.0/2019-03-19T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T16:30:00.0/2019-03-19T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T16:45:00.0/2019-03-19T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T17:00:00.0/2019-03-19T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T17:15:00.0/2019-03-19T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T17:30:00.0/2019-03-19T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T17:45:00.0/2019-03-19T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T18:00:00.0/2019-03-19T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T18:15:00.0/2019-03-19T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T18:30:00.0/2019-03-19T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T18:45:00.0/2019-03-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T19:00:00.0/2019-03-19T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T19:15:00.0/2019-03-19T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T19:30:00.0/2019-03-19T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T19:45:00.0/2019-03-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T20:00:00.0/2019-03-19T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T20:15:00.0/2019-03-19T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T20:30:00.0/2019-03-19T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T20:45:00.0/2019-03-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T21:00:00.0/2019-03-19T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T21:15:00.0/2019-03-19T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T21:30:00.0/2019-03-19T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T21:45:00.0/2019-03-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T22:00:00.0/2019-03-19T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T22:15:00.0/2019-03-19T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-19T22:30:00.0/2019-03-19T22:45:00.0;4.5585;0.7981;0.0026;0.7955;0.0797;0.4248;0.0000;0.4248;0.0000;0.6667
2019-03-19T22:45:00.0/2019-03-19T23:00:00.0;21.8609;4.6109;0.1278;4.4831;1.8224;2.4539;0.0000;2.4539;0.0000;0.6333
2019-03-19T23:00:00.0/2019-03-19T23:15:00.0;39.7945;9.8515;0.5872;9.2643;4.9422;4.2288;0.0005;4.2284;0.0034;1.0000
2019-03-19T23:15:00.0/2019-03-19T23:30:00.0;57.5517;16.1848;1.4541;14.7307;8.5853;10.0161;0.0173;9.9988;0.1002;1.0000
2019-03-19T23:30:00.0/2019-03-19T23:45:00.0;75.0566;23.4824;2.7523;20.7301;12.5214;7.2870;0.0149;7.2721;0.0722;1.0000
2019-03-19T23:45:00.0/2019-03-20T00:00:00.0;92.2341;31.6570;4.5282;27.1288;16.8034;4.7350;0.0000;4.7350;0.0001;1.0000
2019-03-20T00:00:00.0/2019-03-20T00:15:00.0;109.0110;40.6448;6.8087;33.8360;21.4017;20.5454;0.2971;20.2483;0.9112;1.0000
2019-03-20T00:15:00.0/2019-03-20T00:30:00.0;125.3152;50.3321;9.6076;40.7245;26.2925;28.4557;0.3605;28.0952;1.0003;1.0000
2019-03-20T00:30:00.0/2019-03-20T00:45:00.0;141.0769;60.4409;12.8399;47.6010;31.2294;46.0104;7.2950;38.7154;17.4428;1.0000
2019-03-20T00:45:00.0/2019-03-20T01:00:00.0;156.2288;70.7807;16.4378;54.3430;36.1164;58.8743;8.6619;50.2124;18.9547;1.0000
2019-03-20T01:00:00.0/2019-03-20T01:15:00.0;170.7059;81.1703;20.3201;60.8502;40.8711;71.4451;13.0725;58.3726;26.4892;1.0000
2019-03-20T01:15:00.0/2019-03-20T01:30:00.0;184.4463;91.4428;24.3978;67.0449;45.4259;76.8640;12.2695;64.5944;22.8270;1.0000
2019-03-20T01:30:00.0/2019-03-20T01:45:00.0;197.3912;101.4480;28.5793;72.8687;49.7287;84.2317;13.4937;70.7380;23.5091;1.0000
2019-03-20T01:45:00.0/2019-03-20T02:00:00.0;209.4852;111.0529;32.7739;78.2790;53.7408;77.6442;7.5799;70.0643;12.4906;1.0000
2019-03-20T02:00:00.0/2019-03-20T02:15:00.0;220.6765;120.1453;36.8943;83.2510;57.4338;47.5787;1.6845;45.8943;2.6543;1.0000
2019-03-20T02:15:00.0/2019-03-20T02:30:00.0;230.9173;128.6375;40.8577;87.7798;60.7865;28.1081;0.0037;28.1044;0.0055;1.0000
2019-03-20T02:30:00.0/2019-03-20T02:45:00.0;240.1637;136.4275;44.5915;91.8360;63.7902;34.5065;0.0127;34.4938;0.0181;0.7000
2019-03-20T02:45:00.0/2019-03-20T03:00:00.0;248.3762;143.4383;48.0290;95.4093;66.4381;43.2753;0.1592;43.1161;0.2185;0.9667
2019-03-20T03:00:00.0/2019-03-20T03:15:00.0;255.5197;149.7581;51.2937;98.4644;68.9712;56.1174;0.4873;55.6301;0.6555;1.0000
2019-03-20T03:15:00.0/2019-03-20T03:30:00.0;261.5636;155.3410;54.3551;100.9858;71.4004;61.7737;0.8254;60.9482;1.0846;1.0000
2019-03-20T03:30:00.0/2019-03-20T03:45:00.0;266.4821;159.9916;56.9907;103.0009;73.4818;60.1747;0.7369;59.4378;0.9479;1.0000
2019-03-20T03:45:00.0/2019-03-20T04:00:00.0;270.2542;163.6717;59.1561;104.5155;75.2099;95.0451;5.6603;89.3848;7.1948;1.0000
2019-03-20T04:00:00.0/2019-03-20T04:15:00.0;272.8638;166.3531;60.8226;105.5304;76.5895;62.6145;1.8858;60.7287;2.3788;1.0000
2019-03-20T04:15:00.0/2019-03-20T04:30:00.0;274.2998;168.0460;62.1218;105.9242;77.8159;15.6392;0.0119;15.6274;0.0149;1.0000
2019-03-20T04:30:00.0/2019-03-20T04:45:00.0;274.5561;168.7179;62.9356;105.7823;78.7617;10.4941;0.0000;10.4941;0.0000;1.0000
2019-03-20T04:45:00.0/2019-03-20T05:00:00.0;273.6318;168.3506;63.1818;105.1688;79.3365;10.4954;0.0000;10.4954;0.0000;1.0000
2019-03-20T05:00:00.0/2019-03-20T05:15:00.0;271.5307;166.9471;62.8547;104.0925;79.5358;10.4467;0.0000;10.4467;0.0000;1.0000
2019-03-20T05:15:00.0/2019-03-20T05:30:00.0;268.2621;164.5181;61.9570;102.5612;79.3541;10.3488;0.0000;10.3488;0.0000;1.0000
2019-03-20T05:30:00.0/2019-03-20T05:45:00.0;263.8400;161.0817;60.4998;100.5819;78.7853;10.2004;0.0000;10.2004;0.0000;1.0000
2019-03-20T05:45:00.0/2019-03-20T06:00:00.0;258.2834;156.6638;58.5027;98.1610;77.8221;11.3410;0.0000;11.3410;0.0000;1.0000
2019-03-20T06:00:00.0/2019-03-20T06:15:00.0;251.6163;151.5225;56.4117;95.1108;77.0295;63.8947;5.4220;58.4727;7.4379;1.0000
2019-03-20T06:15:00.0/2019-03-20T06:30:00.0;243.8672;145.6907;54.2052;91.4855;76.3665;64.9216;7.1118;57.8097;10.0831;1.0000
2019-03-20T06:30:00.0/2019-03-20T06:45:00.0;235.0694;138.9864;51.4687;87.5177;75.2224;128.2716;38.7953;89.4763;56.8774;1.0000
2019-03-20T06:45:00.0/2019-03-20T07:00:00.0;225.2608;131.4633;48.2397;83.2237;73.5698;131.4633;48.2397;83.2237;73.5698;1.0000
2019-03-20T07:00:00.0/2019-03-20T07:15:00.0;214.4835;123.1839;44.5658;78.6181;71.3778;123.1839;44.5658;78.6181;71.3778;1.0000
2019-03-20T07:15:00.0/2019-03-20T07:30:00.0;202.7835;114.2200;40.5061;73.7140;68.6134;94.2095;30.8500;63.3595;51.9455;1.0000
2019-03-20T07:30:00.0/2019-03-20T07:45:00.0;190.2113;104.6544;36.1318;68.5226;65.2422;17.7519;0.2308;17.5211;0.4041;1.0000
2019-03-20T07:45:00.0/2019-03-20T08:00:00.0;176.8208;94.5823;31.5282;63.0541;61.2319;31.3950;0.9141;30.4809;1.8197;1.0000
2019-03-20T08:00:00.0/2019-03-20T08:15:00.0;162.6694;84.1143;26.7959;57.3184;56.5568;32.7869;1.4454;31.3415;2.9880;1.0000
2019-03-20T08:15:00.0/2019-03-20T08:30:00.0;147.8177;73.3810;22.0525;51.3285;51.2064;23.5830;2.3582;21.2247;5.6594;1.0000
2019-03-20T08:30:00.0/2019-03-20T08:45:00.0;132.3296;62.5386;17.4334;45.1052;45.1987;50.9241;8.0123;42.9118;20.7648;1.0000
2019-03-20T08:45:00.0/2019-03-20T09:00:00.0;116.2715;51.7761;13.0920;38.6840;38.6045;35.7105;3.4833;32.2272;10.1995;1.0000
2019-03-20T09:00:00.0/2019-03-20T09:15:00.0;99.7121;41.2396;9.1899;32.0497;31.5599;27.4074;1.9019;25.5055;6.5132;1.0000
2019-03-20T09:15:00.0/2019-03-20T09:30:00.0;82.7227;31.2251;5.8625;25.3627;24.2226;20.7441;1.1687;19.5753;4.9657;1.0000
2019-03-20T09:30:00.0/2019-03-20T09:45:00.0;65.3759;22.1426;3.2980;18.8447;17.1796;19.0811;2.1918;16.8893;11.5533;1.0000
2019-03-20T09:45:00.0/2019-03-20T10:00:00.0;47.7462;14.2140;1.5196;12.6944;10.7488;13.9967;1.4588;12.5379;10.3630;0.8667
2019-03-20T10:00:00.0/2019-03-20T10:15:00.0;29.9092;7.6081;0.4817;7.1264;5.2900;7.6081;0.4817;7.1264;5.2900;0.5000
2019-03-20T10:15:00.0/2019-03-20T10:30:00.0;11.9414;2.4913;0.0538;2.4375;1.1464;2.4913;0.0538;2.4375;1.1464;0.5000
2019-03-20T10:30:00.0/2019-03-20T10:45:00.0;0.2308;0.0377;0.0002;0.0375;0.0000;0.0377;0.0002;0.0375;0.0000;0.9000
2019-03-20T10:45:00.0/2019-03-20T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T11:00:00.0/2019-03-20T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T11:15:00.0/2019-03-20T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T11:30:00.0/2019-03-20T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T11:45:00.0/2019-03-20T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T12:00:00.0/2019-03-20T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T12:15:00.0/2019-03-20T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T12:30:00.0/2019-03-20T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T12:45:00.0/2019-03-20T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T13:00:00.0/2019-03-20T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T13:15:00.0/2019-03-20T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T13:30:00.0/2019-03-20T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T13:45:00.0/2019-03-20T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T14:00:00.0/2019-03-20T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T14:15:00.0/2019-03-20T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T14:30:00.0/2019-03-20T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T14:45:00.0/2019-03-20T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T15:00:00.0/2019-03-20T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T15:15:00.0/2019-03-20T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T15:30:00.0/2019-03-20T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T15:45:00.0/2019-03-20T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T16:00:00.0/2019-03-20T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T16:15:00.0/2019-03-20T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T16:30:00.0/2019-03-20T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T16:45:00.0/2019-03-20T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T17:00:00.0/2019-03-20T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T17:15:00.0/2019-03-20T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T17:30:00.0/2019-03-20T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T17:45:00.0/2019-03-20T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T18:00:00.0/2019-03-20T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T18:15:00.0/2019-03-20T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T18:30:00.0/2019-03-20T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T18:45:00.0/2019-03-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T19:00:00.0/2019-03-20T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T19:15:00.0/2019-03-20T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T19:30:00.0/2019-03-20T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T19:45:00.0/2019-03-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T20:00:00.0/2019-03-20T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T20:15:00.0/2019-03-20T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T20:30:00.0/2019-03-20T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T20:45:00.0/2019-03-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T21:00:00.0/2019-03-20T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T21:15:00.0/2019-03-20T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T21:30:00.0/2019-03-20T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T21:45:00.0/2019-03-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T22:00:00.0/2019-03-20T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T22:15:00.0/2019-03-20T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-20T22:30:00.0/2019-03-20T22:45:00.0;5.9204;1.7257;0.2214;1.5043;5.8344;1.7257;0.2214;1.5043;5.8344;0.6000
2019-03-20T22:45:00.0/2019-03-20T23:00:00.0;23.6178;9.5100;3.3684;6.1416;46.1468;9.5100;3.3684;6.1416;46.1468;0.6333
2019-03-20T23:00:00.0/2019-03-20T23:15:00.0;41.5391;20.8738;10.6733;10.2005;86.9427;16.3788;3.6992;12.6796;33.7606;1.0000
2019-03-20T23:15:00.0/2019-03-20T23:30:00.0;59.2826;34.0559;20.7372;13.3187;119.4295;24.7801;1.9216;22.8586;10.8299;1.0000
2019-03-20T23:30:00.0/2019-03-20T23:45:00.0;76.7723;48.1244;32.4580;15.6664;144.7812;34.8277;4.3524;30.4753;19.3353;1.0000
2019-03-20T23:45:00.0/2019-03-21T00:00:00.0;93.9335;62.5712;45.1473;17.4239;164.7967;45.8769;9.0957;36.7811;33.1252;1.0000
2019-03-21T00:00:00.0/2019-03-21T00:15:00.0;110.6927;77.0171;58.1243;18.8928;180.1752;62.2508;24.9184;37.3324;76.1898;1.0000
2019-03-21T00:15:00.0/2019-03-21T00:30:00.0;126.9781;91.2513;70.9957;20.2556;191.9094;80.5839;46.0803;34.5036;123.7520;1.0000
2019-03-21T00:30:00.0/2019-03-21T00:45:00.0;142.7199;105.2042;83.7799;21.4243;201.5243;98.2498;66.4658;31.7840;160.6706;1.0000
